551,16.400000
554,16.075000
557,15.825000
560,15.900000
563,19.500000
566,17.425000
569,16.350000
572,15.975000
575,15.575000
578,15.825000
581,15.850000
584,15.975000
587,15.500000
590,16.125000
593,16.475000
596,15.725000
599,18.225000
602,16.300000
605,15.950000
608,16.550000
611,16.825000
614,15.550000
617,15.925000
620,16.225000
623,15.875000
626,15.650000
629,15.575000
632,16.275000
635,15.950000
638,16.050000
641,15.850000
644,15.875000
647,15.675000
650,15.975000
653,16.225000
656,16.325000
659,15.700000
662,15.650000
665,16.700000
668,16.275000
671,18.775000
674,16.800000
677,16.650000
680,17.875000
683,15.550000
686,15.925000
689,15.725000
692,15.575000
695,16.075000
698,15.950000
701,15.975000
704,18.150000
707,17.025000
710,17.225000
713,15.950000
716,16.550000
719,16.250000
722,16.650000
725,15.650000
728,15.875000
731,15.725000
734,16.250000
737,15.550000
740,15.475000
743,15.975000
746,15.700000
749,16.425000
752,15.800000
755,16.200000
758,18.400000
761,16.575000
764,16.575000
767,15.650000
770,15.750000
773,16.800000
776,17.150000
779,16.225000
782,16.825000
785,16.750000
788,16.450000
791,16.700000
794,16.500000
797,16.225000
800,16.150000
803,16.375000
806,16.325000
809,16.700000
812,16.150000
815,16.850000
818,16.250000
821,15.550000
824,16.075000
827,16.325000
830,15.875000
833,16.375000
836,15.900000
839,16.750000
842,16.100000
845,15.650000
848,16.175000
851,16.400000
854,15.650000
857,16.450000
860,15.425000
863,15.975000
866,15.675000
869,15.575000
872,15.700000
875,16.450000
878,15.750000
881,15.500000
884,15.675000
887,15.525000
890,15.500000
893,16.900000
896,15.525000
899,16.275000
902,15.850000
905,15.900000
908,15.825000
911,16.475000
914,16.975000
917,18.525000
920,16.425000
923,16.225000
926,16.350000
929,15.525000
932,16.575000
935,15.600000
938,16.475000
941,15.750000
944,15.500000
947,15.775000
950,15.975000
953,15.800000
956,15.825000
959,15.675000
962,15.625000
965,15.800000
968,15.450000
971,15.675000
974,16.025000
977,16.650000
980,15.850000
983,16.350000
986,16.150000
989,15.750000
992,16.050000
995,15.775000
998,15.775000
1001,15.525000
1004,15.775000
1007,15.475000
1010,15.650000
1013,16.175000
1016,16.350000
1019,15.550000
1022,16.175000
1025,15.925000
1028,16.575000
1031,15.475000
1034,15.550000
1037,15.725000
1040,15.450000
1043,15.650000
1046,15.975000
1049,16.475000
1052,16.800000
1055,15.925000
1058,15.675000
1061,26.950000
1064,15.900000
1067,15.950000
1070,16.225000
1073,87.325000
1076,15.975000
1079,18.800000
1082,18.375000
1085,15.625000
1088,16.475000
1091,18.700000
1094,16.300000
1097,17.000000
1100,15.625000
1103,364.200000
1106,15.750000
1109,16.050000
1112,15.800000
1115,15.700000
1118,15.425000
1121,16.350000
1124,16.025000
1127,17.175000
1130,15.500000
1133,15.450000
1136,15.550000
1139,15.550000
1142,15.700000
1145,15.575000
1148,15.775000
1151,15.725000
1154,15.825000
1157,16.000000
1160,15.775000
1163,15.550000
1166,16.000000
1169,16.100000
1172,16.025000
1175,16.000000
1178,15.950000
1181,15.575000
1184,15.550000
1187,16.050000
1190,15.450000
1193,15.750000
1196,15.600000
1199,15.575000
1202,16.275000
1205,15.825000
1208,16.150000
1211,15.650000
1214,15.525000
1217,17.450000
1220,16.100000
1223,15.650000
1226,15.825000
1229,15.525000
1232,16.200000
1235,15.850000
1238,18.150000
1241,16.800000
1244,17.100000
1247,16.050000
1250,15.575000
1253,15.675000
1256,15.775000
1259,15.925000
1262,15.600000
1265,15.725000
1268,15.725000
1271,15.575000
1274,17.750000
1277,16.350000
1280,16.300000
1283,16.200000
1286,15.600000
1289,16.425000
1292,15.575000
1295,15.650000
1298,15.900000
1301,15.725000
1304,16.050000
1307,16.250000
1310,15.375000
1313,15.700000
1316,15.500000
1319,16.125000
1322,15.700000
1325,16.050000
1328,15.475000
1331,15.425000
1334,16.050000
1337,15.625000
1340,15.925000
1343,15.600000
1346,16.350000
1349,16.075000
1352,16.000000
1355,16.350000
1358,16.175000
1361,15.900000
1364,16.175000
1367,16.200000
1370,16.050000
1373,15.725000
1376,16.550000
1379,15.525000
1382,15.700000
1385,15.825000
1388,15.550000
1391,15.600000
1394,15.725000
1397,15.475000
1400,19.075000
1403,16.600000
1406,16.775000
1409,16.500000
1412,15.450000
1415,15.600000
1418,15.600000
1421,15.950000
1424,16.400000
1427,15.725000
1430,15.500000
1433,15.850000
1436,15.800000
1439,16.875000
1442,15.875000
1445,16.300000
1448,15.550000
1451,15.825000
1454,16.825000
1457,16.150000
1460,15.825000
1463,15.475000
1466,15.675000
1469,15.875000
1472,15.975000
1475,16.100000
1478,16.925000
1481,16.025000
1484,19.175000
1487,16.475000
1490,16.550000
1493,17.000000
1496,15.725000
1499,16.000000
1502,15.850000
1505,15.525000
1508,15.625000
1511,16.175000
1514,17.000000
1517,15.475000
1520,15.325000
1523,15.700000
1526,15.550000
1529,15.650000
1532,16.025000
1535,16.300000
1538,15.775000
1541,15.675000
1544,15.650000
1547,16.250000
1550,16.200000
1553,20.075000
1556,16.050000
1559,15.900000
1562,15.850000
1565,18.675000
1568,16.675000
1571,16.175000
1574,16.175000
1577,17.075000
1580,15.625000
1583,15.550000
1586,16.800000
1589,17.225000
1592,16.200000
1595,16.425000
1598,15.725000
1601,16.550000
1604,15.800000
1607,17.375000
1610,15.675000
1613,15.525000
1616,15.775000
1619,15.650000
1622,16.375000
1625,15.475000
1628,16.650000
1631,15.550000
1634,15.650000
1637,15.750000
1640,15.525000
1643,15.600000
1646,16.800000
1649,16.075000
1652,15.725000
1655,16.575000
1658,15.700000
1661,16.400000
1664,15.575000
1667,15.475000
1670,15.600000
1673,16.025000
1676,15.750000
1679,15.450000
1682,15.875000
1685,15.725000
1688,16.250000
1691,16.375000
1694,16.150000
1697,15.825000
1700,15.675000
1703,15.600000
1706,15.400000
1709,15.500000
1712,15.675000
1715,15.650000
1718,17.175000
1721,17.550000
1724,20.450000
1727,18.375000
1730,17.350000
1733,15.625000
1736,16.500000
1739,15.700000
1742,16.500000
1745,16.225000
1748,15.425000
1751,16.100000
1754,15.600000
1757,16.100000
1760,15.650000
1763,15.950000
1766,15.750000
1769,15.975000
1772,15.625000
1775,16.100000
1778,15.875000
1781,15.850000
1784,15.675000
1787,16.550000
1790,16.000000
1793,15.700000
1796,19.500000
1799,15.850000
1802,16.025000
1805,15.600000
1808,15.825000
1811,15.950000
1814,15.975000
1817,16.250000
1820,15.675000
1823,15.775000
1826,15.450000
1829,16.500000
1832,15.550000
1835,15.675000
1838,15.775000
1841,15.550000
1844,15.775000
1847,16.025000
1850,16.350000
1853,16.825000
1856,15.525000
1859,15.825000
1862,15.800000
1865,16.275000
1868,15.825000
1871,15.750000
1874,16.150000
1877,17.725000
1880,16.625000
1883,388.175000
1886,18.775000
1889,15.975000
1892,16.575000
1895,16.400000
1898,16.250000
1901,15.550000
1904,16.700000
1907,16.600000
1910,17.725000
1913,15.750000
1916,15.850000
1919,16.500000
1922,16.450000
1925,17.300000
1928,16.775000
1931,16.800000
1934,16.675000
1937,16.575000
1940,16.000000
1943,15.850000
1946,203.825000
1949,15.625000
1952,16.250000
1955,16.000000
1958,15.700000
1961,15.850000
1964,15.975000
1967,16.350000
1970,15.575000
1973,15.950000
1976,16.000000
1979,16.125000
1982,15.550000
1985,15.425000
1988,16.025000
1991,15.550000
1994,16.575000
1997,16.600000
2000,15.650000
2003,15.925000
2006,16.375000
2009,16.375000
2012,17.325000
2015,15.825000
2018,15.850000
2021,15.600000
2024,15.575000
2027,15.750000
2030,18.950000
2033,16.425000
2036,18.050000
2039,16.175000
2042,16.025000
2045,15.400000
2048,15.900000
2051,15.600000
2054,16.775000
2057,15.650000
2060,15.650000
2063,15.675000
2066,15.950000
2069,15.975000
2072,17.025000
2075,15.875000
2078,15.525000
2081,15.925000
2084,15.725000
2087,16.025000
2090,15.850000
2093,15.475000
2096,15.750000
2099,16.075000
2102,15.600000
2105,15.475000
2108,15.800000
2111,16.025000
2114,15.825000
2117,16.575000
2120,15.875000
2123,16.075000
2126,16.575000
2129,16.175000
2132,15.875000
2135,16.175000
2138,16.775000
2141,16.775000
2144,17.075000
2147,16.175000
2150,17.150000
2153,16.550000
2156,15.825000
2159,16.925000
2162,17.350000
2165,15.850000
2168,15.775000
2171,16.500000
2174,15.975000
2177,16.125000
2180,15.950000
2183,17.075000
2186,15.775000
2189,16.475000
2192,19.725000
2195,17.350000
2198,17.700000
2201,16.475000
2204,15.975000
2207,16.475000
2210,16.125000
2213,15.975000
2216,16.000000
2219,17.400000
2222,17.075000
2225,16.850000
2228,16.075000
2231,16.475000
2234,16.525000
2237,16.300000
2240,15.775000
2243,16.575000
2246,15.825000
2249,15.975000
2252,16.000000
2255,16.050000
2258,15.875000
2261,18.625000
2264,17.650000
2267,17.850000
2270,15.750000
2273,16.050000
2276,15.875000
2279,15.875000
2282,16.100000
2285,17.025000
2288,16.325000
2291,15.675000
2294,16.025000
2297,17.325000
2300,15.875000
2303,16.825000
2306,16.050000
2309,16.325000
2312,17.100000
2315,16.500000
2318,22.725000
2321,16.575000
2324,16.575000
2327,16.275000
2330,16.000000
2333,16.125000
2336,15.675000
2339,16.050000
2342,17.500000
2345,16.100000
2348,16.175000
2351,18.725000
2354,17.375000
2357,17.650000
2360,17.500000
2363,17.100000
2366,16.325000
2369,17.250000
2372,15.700000
2375,16.325000
2378,15.800000
2381,15.950000
2384,16.575000
2387,15.925000
2390,17.200000
2393,17.025000
2396,15.900000
2399,16.575000
2402,16.400000
2405,15.925000
2408,15.950000
2411,16.400000
2414,16.300000
2417,15.975000
2420,16.425000
2423,17.275000
2426,16.300000
2429,16.600000
2432,15.875000
2435,16.175000
2438,15.800000
2441,16.150000
2444,16.425000
2447,16.000000
2450,15.725000
2453,16.050000
2456,16.200000
2459,16.875000
2462,16.800000
2465,16.100000
2468,15.750000
2471,16.050000
2474,17.075000
2477,19.775000
2480,16.825000
2483,16.825000
2486,17.125000
2489,15.875000
2492,16.025000
2495,16.050000
2498,16.200000
2501,16.725000
2504,15.850000
2507,16.125000
2510,18.275000
2513,17.175000
2516,16.375000
2519,16.625000
2522,16.650000
2525,16.200000
2528,16.350000
2531,16.400000
2534,16.475000
2537,16.750000
2540,16.750000
2543,17.275000
2546,17.550000
2549,17.275000
2552,16.300000
2555,17.125000
2558,17.000000
2561,16.775000
2564,17.025000
2567,16.275000
2570,16.475000
2573,16.750000
2576,16.300000
2579,17.075000
2582,16.525000
2585,16.575000
2588,16.550000
2591,16.475000
2594,16.450000
2597,16.400000
2600,16.450000
2603,16.650000
2606,17.025000
2609,16.925000
2612,16.700000
2615,16.525000
2618,16.900000
2621,16.525000
2624,18.050000
2627,17.675000
2630,16.275000
2633,17.250000
2636,16.750000
2639,16.875000
2642,16.250000
2645,16.425000
2648,16.525000
2651,16.175000
2654,16.350000
2657,19.550000
2660,17.525000
2663,16.350000
2666,16.925000
2669,19.300000
2672,17.225000
2675,16.650000
2678,16.400000
2681,17.875000
2684,16.775000
2687,16.400000
2690,16.450000
2693,16.575000
2696,16.425000
2699,16.075000
2702,16.750000
2705,16.425000
2708,16.600000
2711,16.600000
2714,17.150000
2717,16.075000
2720,16.825000
2723,16.275000
2726,16.325000
2729,16.350000
2732,16.450000
2735,16.800000
2738,16.575000
2741,17.175000
2744,16.250000
2747,16.375000
2750,17.350000
2753,16.500000
2756,16.450000
2759,16.200000
2762,16.000000
2765,16.475000
2768,16.825000
2771,16.950000
2774,18.100000
2777,19.300000
2780,17.000000
2783,18.050000
2786,17.300000
2789,16.100000
2792,15.925000
2795,16.200000
2798,15.950000
2801,15.875000
2804,16.375000
2807,15.650000
2810,15.825000
2813,16.400000
2816,15.850000
2819,16.550000
2822,16.125000
2825,16.275000
2828,18.925000
2831,17.200000
2834,16.575000
2837,17.450000
2840,16.825000
2843,16.325000
2846,16.925000
2849,16.200000
2852,16.750000
2855,16.100000
2858,16.700000
2861,16.850000
2864,16.200000
2867,15.925000
2870,18.625000
2873,18.050000
2876,15.750000
2879,15.975000
2882,16.200000
2885,16.550000
2888,16.025000
2891,16.000000
2894,16.275000
2897,15.800000
2900,16.450000
2903,16.425000
2906,16.050000
2909,16.550000
2912,17.150000
2915,16.050000
2918,15.900000
2921,16.000000
2924,16.175000
2927,17.125000
2930,16.625000
2933,17.025000
2936,17.550000
2939,15.875000
2942,15.950000
2945,16.900000
2948,15.875000
2951,16.225000
2954,15.775000
2957,16.175000
2960,15.900000
2963,15.925000
2966,16.675000
2969,15.975000
2972,15.850000
2975,16.200000
2978,16.400000
2981,19.575000
2984,17.125000
2987,17.650000
2990,17.925000
2993,16.675000
2996,16.450000
2999,15.900000
